visit_id,user_id,visit_start_time,page_view,cart_add,purchase,campaign_name,impression,click,cart_products
82dac8,262,2020-02-14 08:57:59.45834,9,6,0,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Russian Caviar,Black Truffle,Abalone,Lobster,Oyster"
ad3a70,262,2020-02-14 11:15:25.258695,6,0,0,Half Off - Treat Your Shellf(ish),0,0,
15ae95,263,2020-03-23 09:35:09.847386,10,4,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Lobster,Crab,Oyster"
4e2ff7,263,2020-02-24 22:55:52.274332,8,6,1,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Tuna,Russian Caviar,Black Truffle,Abalone,Lobster"
524479,263,2020-04-21 19:57:26.038063,10,2,1,,0,0,"Tuna,Russian Caviar"
7c8f5b,263,2020-02-23 02:04:15.753225,10,3,1,Half Off - Treat Your Shellf(ish),0,0,"Russian Caviar,Abalone,Crab"
7e82a0,263,2020-04-21 21:53:37.675382,1,0,0,,0,0,
8ba09b,263,2020-02-24 19:21:49.430437,5,1,0,Half Off - Treat Your Shellf(ish),0,0,Kingfish
aded2b,263,2020-02-23 21:32:05.839917,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
fb2584,263,2020-03-23 06:38:55.926517,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
29de36,264,2020-02-05 04:09:55.694532,7,3,1,Half Off - Treat Your Shellf(ish),0,0,"Black Truffle,Abalone,Oyster"
317277,264,2020-03-08 16:00:15.116211,5,2,1,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Black Truffle"
3d3e44,264,2020-03-29 16:04:36.884725,8,6,1,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Tuna,Russian Caviar,Black Truffle,Abalone,Oyster"
693701,264,2020-03-08 14:58:20.573491,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
96ddf6,264,2020-03-05 16:54:26.055315,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
a1d4a4,264,2020-03-05 06:41:35.417799,9,2,1,Half Off - Treat Your Shellf(ish),0,0,"Lobster,Crab"
b91d27,264,2020-02-05 02:14:29.674939,10,8,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Tuna,Russian Caviar,Black Truffle,Abalone,Lobster,Oyster"
e9413f,264,2020-03-29 12:01:56.904288,9,3,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Black Truffle,Crab"
160d65,265,2020-02-10 11:01:24.795368,7,1,0,Half Off - Treat Your Shellf(ish),0,0,Crab
20e22a,265,2020-03-25 15:10:07.391634,7,2,0,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Russian Caviar"
7224bc,265,2020-03-02 18:06:54.440367,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
aece38,265,2020-03-02 01:13:48.710436,7,3,0,Half Off - Treat Your Shellf(ish),0,0,"Russian Caviar,Black Truffle,Oyster"
c08d10,265,2020-02-10 12:33:54.432828,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
cefb2d,265,2020-03-25 10:32:21.398224,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
3ef5b2,266,2020-03-17 08:18:44.702932,7,3,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Tuna,Crab"
49b6c5,266,2020-04-15 08:30:36.922889,6,1,1,,0,0,Oyster
cbcaac,266,2020-02-20 14:27:26.279685,10,5,1,Half Off - Treat Your Shellf(ish),1,0,"Black Truffle,Abalone,Lobster,Crab,Oyster"
d1fbcf,266,2020-04-15 19:44:43.643546,8,5,1,,1,1,"Tuna,Black Truffle,Abalone,Crab,Oyster"
d4c0cb,266,2020-03-17 11:02:19.315324,9,6,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Tuna,Black Truffle,Crab,Oyster"
e6a671,266,2020-02-20 05:10:54.007371,7,1,1,Half Off - Treat Your Shellf(ish),0,0,Black Truffle
0aaee8,267,2020-02-08 13:28:16.974525,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
1d38df,267,2020-02-08 13:06:00.934836,5,1,1,Half Off - Treat Your Shellf(ish),0,0,Russian Caviar
5a8b49,267,2020-02-29 19:52:10.77195,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
6c9f1d,267,2020-03-06 23:32:17.207426,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
99ddd7,267,2020-02-29 14:41:11.406013,6,2,1,Half Off - Treat Your Shellf(ish),0,0,"Abalone,Crab"
e489c8,267,2020-03-06 19:09:04.151874,6,3,1,Half Off - Treat Your Shellf(ish),0,0,"Abalone,Lobster,Crab"
1a1f2d,268,2020-03-23 01:30:44.755584,9,6,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Russian Caviar,Lobster,Crab,Oyster"
4afeeb,268,2020-02-23 01:13:35.906733,6,1,1,Half Off - Treat Your Shellf(ish),0,0,Tuna
a0a3fc,268,2020-02-23 12:54:30.573898,8,4,1,Half Off - Treat Your Shellf(ish),1,0,"Salmon,Black Truffle,Abalone,Oyster"
ed1a53,268,2020-03-23 06:47:56.221504,8,2,1,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Oyster"
2cfaee,269,2020-02-26 07:33:15.617193,11,5,0,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Tuna,Russian Caviar,Abalone,Oyster"
5125cb,269,2020-02-16 06:42:02.492842,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
5eca50,269,2020-02-16 02:35:40.269366,7,3,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Abalone,Lobster"
a6c7f9,269,2020-02-26 14:49:36.868873,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
da8bd4,269,2020-01-27 10:42:24.685537,8,2,1,25% Off - Living The Lux Life,0,0,"Tuna,Lobster"
f7af1c,269,2020-01-27 02:07:40.907564,1,0,0,25% Off - Living The Lux Life,0,0,
173ae6,270,2020-03-01 16:16:15.410716,7,0,0,Half Off - Treat Your Shellf(ish),0,0,
3f50b8,270,2020-02-25 02:58:35.19163,9,6,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Tuna,Abalone,Lobster,Crab,Oyster"
4b1b34,270,2020-03-01 00:20:30.960434,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
5445dc,270,2020-03-22 13:33:42.725758,9,7,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Tuna,Russian Caviar,Black Truffle,Abalone,Oyster"
9a4274,270,2020-03-22 18:20:08.351593,12,4,0,Half Off - Treat Your Shellf(ish),0,0,"Russian Caviar,Black Truffle,Lobster,Crab"
ba94e5,270,2020-02-25 22:21:03.661679,6,1,0,Half Off - Treat Your Shellf(ish),0,0,Russian Caviar
860ef7,271,2020-01-02 04:08:40.009863,1,0,0,BOGOF - Fishing For Compliments,0,0,
a15368,271,2020-01-02 00:26:04.136578,8,4,1,BOGOF - Fishing For Compliments,0,0,"Salmon,Kingfish,Tuna,Lobster"
1f8d5a,272,2020-02-17 18:57:01.546095,8,3,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Abalone,Oyster"
48fc2f,272,2020-01-25 00:30:14.385965,7,2,1,25% Off - Living The Lux Life,1,0,"Kingfish,Black Truffle"
56a43d,272,2020-01-24 23:23:06.615139,7,3,1,25% Off - Living The Lux Life,0,0,"Russian Caviar,Crab,Oyster"
893f80,272,2020-01-24 21:07:44.617312,6,3,1,25% Off - Living The Lux Life,1,0,"Salmon,Russian Caviar,Crab"
94541f,272,2020-02-17 06:25:39.086582,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
aa6586,272,2020-01-27 19:46:40.958686,7,1,0,25% Off - Living The Lux Life,0,0,Abalone
b201a9,272,2020-01-25 21:29:57.363257,11,3,1,25% Off - Living The Lux Life,0,0,"Russian Caviar,Crab,Oyster"
e28bb1,272,2020-01-27 14:15:50.029654,10,6,1,25% Off - Living The Lux Life,1,1,"Salmon,Kingfish,Tuna,Russian Caviar,Crab,Oyster"
1c0ec1,273,2020-01-08 20:33:45.939923,5,3,0,BOGOF - Fishing For Compliments,0,0,"Salmon,Russian Caviar,Black Truffle"
2f0c30,273,2020-01-28 11:48:45.224818,11,7,1,25% Off - Living The Lux Life,1,1,"Kingfish,Tuna,Russian Caviar,Black Truffle,Abalone,Lobster,Crab"
46d5ab,273,2020-02-01 21:34:04.338874,8,4,1,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Russian Caviar,Abalone,Lobster"
9ee3bb,273,2020-01-08 03:05:02.405767,1,0,0,BOGOF - Fishing For Compliments,0,0,
babcd1,273,2020-01-28 05:02:49.85553,7,4,0,25% Off - Living The Lux Life,0,0,"Kingfish,Tuna,Lobster,Oyster"
bf1015,273,2020-02-01 19:40:04.562728,8,3,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Black Truffle,Abalone"
01b6e1,274,2020-04-03 04:49:52.386011,5,0,0,,0,0,
0ff65a,274,2020-01-21 06:50:33.614512,1,0,0,25% Off - Living The Lux Life,0,0,
2e9a4d,274,2020-01-21 14:50:58.410321,8,3,1,25% Off - Living The Lux Life,0,0,"Kingfish,Black Truffle,Crab"
637098,274,2020-02-17 14:45:19.68064,6,2,1,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Lobster"
749563,274,2020-03-18 23:59:16.791097,7,3,1,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Lobster,Crab"
988ac2,274,2020-01-30 05:39:17.349219,1,0,0,,0,0,
bb5253,274,2020-02-21 23:55:28.983657,7,3,0,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Black Truffle,Oyster"
c0b996,274,2020-03-18 05:43:38.463243,10,6,1,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Tuna,Black Truffle,Abalone,Lobster,Crab"
cca6cf,274,2020-04-03 13:12:10.734757,1,0,0,,0,0,
d088ff,274,2020-02-21 03:24:15.459806,5,3,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Russian Caviar,Crab"
e6fae5,274,2020-01-30 05:13:41.259573,8,4,1,,0,0,"Tuna,Russian Caviar,Abalone,Lobster"
f795d9,274,2020-02-17 07:11:35.75189,11,8,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Russian Caviar,Black Truffle,Abalone,Lobster,Crab,Oyster"
295771,275,2020-03-09 11:41:22.820398,9,4,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Russian Caviar,Black Truffle,Oyster"
6b6c48,275,2020-01-29 06:30:38.044742,6,2,1,,0,0,"Salmon,Lobster"
727f55,275,2020-03-09 18:12:57.788153,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
80a515,275,2020-01-29 20:43:10.001126,1,0,0,,0,0,
d48838,275,2020-02-10 00:51:43.55563,6,1,1,Half Off - Treat Your Shellf(ish),1,0,Kingfish
e818ff,275,2020-01-02 09:20:47.420832,10,5,1,BOGOF - Fishing For Compliments,1,1,"Salmon,Tuna,Black Truffle,Abalone,Lobster"
f3a4ae,275,2020-01-02 01:41:52.29616,5,1,1,BOGOF - Fishing For Compliments,0,0,Tuna
fdd484,275,2020-02-10 05:17:40.273884,6,1,0,Half Off - Treat Your Shellf(ish),0,0,Russian Caviar
1be093,276,2020-02-26 18:50:09.618255,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
3ace5b,276,2020-03-14 02:31:25.401991,6,1,0,Half Off - Treat Your Shellf(ish),0,0,Oyster
738b38,276,2020-03-14 11:18:54.389291,11,9,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Tuna,Russian Caviar,Black Truffle,Abalone,Lobster,Crab,Oyster"
7c4e74,276,2020-04-04 05:44:21.667215,5,1,1,,0,0,Oyster
a7afa5,276,2020-04-15 15:55:18.243829,1,0,0,,0,0,
b0f92d,276,2020-04-04 04:21:18.121823,10,6,1,,1,1,"Tuna,Black Truffle,Abalone,Lobster,Crab,Oyster"
c57c54,276,2020-02-26 19:14:05.124969,6,1,1,Half Off - Treat Your Shellf(ish),0,0,Oyster
f196a3,276,2020-04-15 05:18:27.307783,7,2,1,,0,0,"Salmon,Black Truffle"
1cdde4,277,2020-01-30 07:40:05.187082,1,0,0,,0,0,
1cfa6b,277,2020-01-18 11:04:15.964153,1,0,0,25% Off - Living The Lux Life,0,0,
2c0ad3,277,2020-02-03 02:27:07.696828,8,5,1,Half Off - Treat Your Shellf(ish),1,1,"Russian Caviar,Black Truffle,Abalone,Lobster,Oyster"
3e27ed,277,2020-02-21 00:56:19.264879,10,7,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Tuna,Russian Caviar,Black Truffle,Lobster,Crab,Oyster"
41c513,277,2020-01-30 13:03:39.921421,6,3,1,,0,0,"Salmon,Black Truffle,Lobster"
531d34,277,2020-01-18 06:16:55.795936,6,2,1,25% Off - Living The Lux Life,0,0,"Abalone,Oyster"
a1d599,277,2020-02-03 09:25:43.768374,10,4,0,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Tuna,Black Truffle,Abalone"
f07cea,277,2020-02-21 16:40:17.262782,6,4,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Tuna,Black Truffle,Oyster"
1c7213,278,2020-02-25 21:26:39.152728,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
4f0a45,278,2020-02-07 07:11:12.01399,8,3,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Abalone,Lobster"
7ebe6e,278,2020-02-07 11:11:19.956674,10,6,1,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Tuna,Russian Caviar,Black Truffle,Abalone,Crab"
90e722,278,2020-02-07 23:47:06.931881,7,2,1,Half Off - Treat Your Shellf(ish),0,0,"Russian Caviar,Black Truffle"
9d2cc2,278,2020-02-25 13:33:04.268705,8,5,0,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Tuna,Black Truffle,Lobster,Crab"
a171f1,278,2020-02-07 17:49:26.578775,10,5,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Russian Caviar,Black Truffle,Lobster,Oyster"
02abb3,279,2020-04-12 18:03:00.337732,1,0,0,,0,0,
42ad76,279,2020-03-20 16:35:06.044202,10,6,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Kingfish,Russian Caviar,Black Truffle,Lobster,Crab"
52d60a,279,2020-03-10 06:51:29.263682,6,2,0,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Black Truffle"
78519f,279,2020-02-20 21:45:06.058343,4,0,0,Half Off - Treat Your Shellf(ish),1,0,
7e0bcd,279,2020-03-10 14:51:17.484183,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
8171a3,279,2020-03-20 06:22:03.982709,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
9b5d3a,279,2020-04-12 04:03:54.120241,6,1,1,,0,0,Oyster
a19ba4,279,2020-04-20 01:46:20.386712,6,2,1,,0,0,"Kingfish,Abalone"
cd19f9,279,2020-04-20 15:18:18.342891,1,0,0,,0,0,
cf032a,279,2020-02-20 20:13:53.972738,8,5,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Tuna,Russian Caviar,Black Truffle,Abalone"
355d88,280,2020-02-27 22:28:21.926248,6,1,0,Half Off - Treat Your Shellf(ish),0,0,Lobster
54753c,280,2020-03-21 12:09:30.289151,7,4,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Tuna,Russian Caviar,Lobster"
cedbc8,280,2020-03-21 18:05:37.861469,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
e7d8d9,280,2020-02-27 13:42:25.5588,10,6,1,Half Off - Treat Your Shellf(ish),1,0,"Kingfish,Tuna,Russian Caviar,Lobster,Crab,Oyster"
0ea1a9,281,2020-01-23 20:20:41.395726,6,3,0,25% Off - Living The Lux Life,1,1,"Kingfish,Russian Caviar,Oyster"
201763,281,2020-02-28 15:23:46.641188,7,4,1,Half Off - Treat Your Shellf(ish),1,1,"Russian Caviar,Black Truffle,Abalone,Crab"
4f4014,281,2020-03-19 04:30:08.767711,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
a58394,281,2020-03-19 23:40:30.526607,8,2,1,Half Off - Treat Your Shellf(ish),0,0,"Russian Caviar,Oyster"
bb35d8,281,2020-02-13 19:38:42.207896,8,5,1,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Tuna,Abalone,Crab,Oyster"
c70cf5,281,2020-02-13 10:10:24.54151,7,2,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Abalone"
d023e1,281,2020-02-28 14:21:52.919219,8,2,1,Half Off - Treat Your Shellf(ish),0,0,"Abalone,Oyster"
d7621f,281,2020-01-23 11:25:26.55425,6,1,0,25% Off - Living The Lux Life,0,0,Crab
00fb4a,282,2020-03-20 22:57:36.926973,6,0,0,Half Off - Treat Your Shellf(ish),0,0,
2341fd,282,2020-02-13 11:35:04.448047,11,7,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Russian Caviar,Black Truffle,Abalone,Lobster,Crab,Oyster"
37875d,282,2020-03-13 04:45:47.10684,8,1,1,Half Off - Treat Your Shellf(ish),0,0,Abalone
434115,282,2020-03-13 07:36:52.130464,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
76f207,282,2020-03-20 15:51:49.949969,4,0,0,Half Off - Treat Your Shellf(ish),1,0,
82e14c,282,2020-03-20 00:30:13.551674,9,1,0,Half Off - Treat Your Shellf(ish),0,0,Salmon
b46ba8,282,2020-02-13 20:50:58.671233,7,4,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Kingfish,Lobster,Crab"
e7f873,282,2020-03-20 22:13:41.181108,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
37565b,283,2020-02-17 03:37:05.791136,10,7,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Tuna,Russian Caviar,Abalone,Lobster,Crab,Oyster"
98f36a,283,2020-02-04 01:36:47.233026,10,7,1,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Tuna,Russian Caviar,Black Truffle,Abalone,Crab,Oyster"
b23129,283,2020-02-17 11:51:41.810032,8,3,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Tuna,Crab"
d7296d,283,2020-02-04 12:43:59.094989,8,3,1,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Abalone,Oyster"
038719,284,2020-04-23 05:44:16.004783,7,1,0,,0,0,Salmon
0dfb7a,284,2020-02-25 16:07:40.874324,6,1,1,Half Off - Treat Your Shellf(ish),0,0,Kingfish
1fe757,284,2020-04-23 17:33:45.542381,1,0,0,,0,0,
4cbf5e,284,2020-03-11 14:00:37.620493,8,5,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Kingfish,Tuna,Russian Caviar,Abalone"
4d7da4,284,2020-03-29 16:17:37.509158,4,0,0,Half Off - Treat Your Shellf(ish),0,0,
835193,284,2020-03-29 08:38:47.945086,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
de23f9,284,2020-02-25 06:58:01.797214,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
f3c65a,284,2020-03-11 19:09:30.92447,9,4,1,Half Off - Treat Your Shellf(ish),1,1,"Russian Caviar,Black Truffle,Lobster,Oyster"
2fce98,285,2020-02-11 08:25:55.89186,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
49a782,285,2020-02-11 13:22:34.292843,4,1,0,Half Off - Treat Your Shellf(ish),0,0,Tuna
7759c7,285,2020-02-11 17:03:15.291857,8,5,1,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Russian Caviar,Lobster,Crab,Oyster"
d17b1d,285,2020-02-11 07:48:31.301655,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
3be684,286,2020-03-07 20:37:54.285708,10,5,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Russian Caviar,Black Truffle,Lobster,Oyster"
4200f4,286,2020-02-11 18:23:40.164452,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
977e49,286,2020-02-11 13:27:41.75804,5,3,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Black Truffle,Crab"
e6b166,286,2020-03-07 23:36:08.146518,8,3,0,Half Off - Treat Your Shellf(ish),0,0,"Black Truffle,Lobster,Oyster"
046a07,287,2020-02-20 12:40:39.689304,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
0879c0,287,2020-02-20 05:11:23.598507,7,3,1,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Abalone,Oyster"
20f3da,287,2020-03-08 19:21:27.52612,7,1,0,Half Off - Treat Your Shellf(ish),0,0,Russian Caviar
5a6609,287,2020-01-26 17:50:21.4581,1,0,0,25% Off - Living The Lux Life,0,0,
695ac5,287,2020-01-20 17:21:01.404551,11,8,1,25% Off - Living The Lux Life,1,1,"Salmon,Kingfish,Tuna,Russian Caviar,Black Truffle,Abalone,Crab,Oyster"
c7030c,287,2020-01-20 07:10:17.52321,7,2,0,25% Off - Living The Lux Life,0,0,"Russian Caviar,Lobster"
d25c5b,287,2020-02-06 13:08:33.007807,8,6,1,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Russian Caviar,Black Truffle,Abalone,Lobster,Oyster"
d3042f,287,2020-01-26 09:45:43.31392,7,3,1,25% Off - Living The Lux Life,0,0,"Salmon,Black Truffle,Lobster"
da9e4a,287,2020-02-06 10:09:24.717686,4,2,0,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Russian Caviar"
f47636,287,2020-03-08 00:44:06.841551,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
35535f,288,2020-02-13 03:49:27.072084,7,2,0,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Abalone"
3614b6,288,2020-01-27 17:02:22.874511,8,3,1,25% Off - Living The Lux Life,0,0,"Russian Caviar,Lobster,Oyster"
4cfa19,288,2020-01-11 04:16:19.219434,6,2,1,BOGOF - Fishing For Compliments,0,0,"Crab,Oyster"
ba77e1,288,2020-01-11 11:31:22.137713,10,6,1,BOGOF - Fishing For Compliments,1,1,"Salmon,Kingfish,Black Truffle,Lobster,Crab,Oyster"
d0d2ec,288,2020-02-13 02:48:47.580908,8,5,1,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Tuna,Black Truffle,Abalone,Lobster"
e7eef7,288,2020-01-27 12:36:36.223152,9,5,1,25% Off - Living The Lux Life,1,1,"Salmon,Russian Caviar,Abalone,Crab,Oyster"
27a934,289,2020-01-18 23:32:29.99236,7,4,1,25% Off - Living The Lux Life,0,0,"Russian Caviar,Black Truffle,Abalone,Lobster"
c755be,289,2020-01-18 01:21:37.117453,1,0,0,25% Off - Living The Lux Life,0,0,
e7757e,289,2020-01-20 17:38:02.368103,4,2,1,25% Off - Living The Lux Life,1,0,"Black Truffle,Lobster"
f8ba05,289,2020-01-20 19:57:10.125834,5,1,0,25% Off - Living The Lux Life,0,0,Crab
02437c,290,2020-03-03 04:56:14.849932,9,4,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Tuna,Black Truffle,Crab"
1d3088,290,2020-03-12 07:52:54.087653,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
252236,290,2020-02-12 02:42:47.838565,6,2,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Oyster"
6aef75,290,2020-03-12 07:41:39.824191,11,3,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Crab,Oyster"
715768,290,2020-01-19 13:49:59.110871,10,4,1,25% Off - Living The Lux Life,0,0,"Tuna,Abalone,Lobster,Crab"
a2e739,290,2020-01-19 19:49:10.095159,10,8,1,25% Off - Living The Lux Life,1,1,"Salmon,Kingfish,Tuna,Russian Caviar,Abalone,Lobster,Crab,Oyster"
bb939e,290,2020-02-12 07:15:38.202856,7,2,1,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Crab"
cbec63,290,2020-03-03 06:54:05.506363,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
3d67ee,291,2020-03-05 17:03:37.635652,7,2,1,Half Off - Treat Your Shellf(ish),0,0,"Crab,Oyster"
49749b,291,2020-03-21 17:04:58.265464,7,4,0,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Black Truffle,Lobster,Oyster"
60392d,291,2020-02-08 20:36:55.616001,3,0,0,Half Off - Treat Your Shellf(ish),0,0,
7aca1a,291,2020-03-05 13:39:03.019112,10,6,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Abalone,Lobster,Crab,Oyster"
7d8aa5,291,2020-03-21 21:55:56.271308,9,6,1,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Russian Caviar,Black Truffle,Abalone,Lobster,Crab"
d04966,291,2020-02-08 13:20:03.105168,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
4cdbdc,292,2020-02-25 10:04:46.942178,9,4,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Black Truffle,Abalone"
5f2382,292,2020-03-13 19:59:51.659851,6,2,1,Half Off - Treat Your Shellf(ish),1,0,"Salmon,Tuna"
7b9c68,292,2020-03-13 06:06:40.62879,4,1,0,Half Off - Treat Your Shellf(ish),0,0,Salmon
9d40ca,292,2020-02-25 22:29:41.078108,8,1,1,Half Off - Treat Your Shellf(ish),0,0,Crab
1dc2dc,293,2020-01-10 12:31:40.264303,1,0,0,BOGOF - Fishing For Compliments,0,0,
794f72,293,2020-01-09 01:35:09.25165,5,1,0,BOGOF - Fishing For Compliments,0,0,Tuna
84eb1b,293,2020-01-10 19:54:24.138705,5,0,0,BOGOF - Fishing For Compliments,0,0,
a3e566,293,2020-01-10 18:01:26.560826,1,0,0,BOGOF - Fishing For Compliments,0,0,
b169e5,293,2020-01-09 00:30:24.124326,10,6,1,BOGOF - Fishing For Compliments,1,1,"Kingfish,Tuna,Abalone,Lobster,Crab,Oyster"
ffec7f,293,2020-01-10 08:35:29.693698,8,4,1,BOGOF - Fishing For Compliments,0,0,"Salmon,Russian Caviar,Abalone,Lobster"
45cd8a,294,2020-02-04 03:14:11.018606,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
5a04a9,294,2020-03-05 16:44:29.593213,9,5,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Tuna,Abalone,Lobster,Crab"
620572,294,2020-02-04 10:07:09.397192,10,4,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Black Truffle,Crab,Oyster"
6a8b39,294,2020-02-27 01:00:43.525078,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
7c044d,294,2020-02-27 20:17:57.353547,7,4,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Kingfish,Tuna,Russian Caviar"
b169dc,294,2020-03-03 11:38:33.633623,9,2,1,Half Off - Treat Your Shellf(ish),0,0,"Black Truffle,Abalone"
d10a45,294,2020-03-05 12:20:16.10517,6,1,0,Half Off - Treat Your Shellf(ish),0,0,Oyster
d703ca,294,2020-03-03 21:03:54.887301,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
0b9c88,295,2020-04-08 01:42:46.085489,7,4,1,,1,1,"Kingfish,Black Truffle,Abalone,Lobster"
315c57,295,2020-04-08 07:03:00.168463,7,3,0,,0,0,"Salmon,Tuna,Black Truffle"
4de3f3,295,2020-02-28 10:24:25.873676,4,2,1,Half Off - Treat Your Shellf(ish),0,0,"Abalone,Oyster"
606354,295,2020-03-16 06:32:22.8256,9,5,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Tuna,Crab,Oyster"
a560bd,295,2020-03-31 16:00:27.725332,8,4,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Lobster,Crab,Oyster"
b19771,295,2020-03-16 23:48:44.420779,8,2,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Black Truffle"
